player_id,first_name,surname,team,col4_unknown,af,sc,proj_af,proj_low,proj_sc,kicks,handballs,marks,tackles,hitouts,goals,behinds,frees_for,frees_against,status,tag_primary,blurb_template,tag_secondary,matchup_note,col24_unknown,col25_unknown,col26_unknown,col27_unknown,position,jumper,col30_unknown,col31_unknown,col32_unknown,col33_pct,col34_pct,col35_pct,col36_unknown,col37_unknown,col38_unknown,clangers,col40_unknown,col41_unknown,de_pct,tog_pct,col44_unknown,col45_unknown,af_q1,sc_q1,af_q2,sc_q2,af_q3,sc_q3,af_q4,sc_q4,col54_unknown,col55_unknown,col56_unknown,col57_unknown,col58_unknown,col59_unknown,col60_unknown,col61_unknown,col62_unknown,col63_unknown,col64_unknown
992049,Jayden,Short,RI,19,92,93,116,78,102,14,10,10,0,0,0,0,0,0,Q4 17:05,hot,%P and %M,nibbler,Starting on a HBF on Neal-Bullen,,,,,Midfielder,15,0,0,0,4.96,0.62,0.81,,,,4,0,1,95,81,256,0,24,20,49,47,11,21,8,5,1,4,0,2,0,0,10,13,0,1,0
1006133,Jack,Ross,RI,26,90,98,113,73,105,7,18,4,6,0,0,1,0,0,Q4 17:05,shovel,%P including %B... also %T and %M... Starting on ball,,,,,,,Midfielder,5,0,0,0,0.04,0.51,0.63,,,,10,3,4,72,85,312,0,28,21,24,33,18,28,20,16,0,4,0,4,0,0,4,5,2,0,0
998172,Tim,Taranto,RI,18,78,87,96,60,87,10,15,0,4,0,2,0,0,0,Q4 17:05,shovel,%P and %T... Starting in midfield,,,,0,,,Midfielder,14,20,91,0,0.0,0.6,0.77,,,,15,8,3,68,84,202,0,30,35,22,27,14,12,12,13,0,3,0,2,0,0,0,4,5,1,0
1002245,Noah,Balta,RI,15,77,68,96,64,77,11,3,6,1,7,2,0,1,1,Q4 17:05,ruckfwd,%P including %K... also %M... and kicked %s... Playing a forward/ruck role,,,,0,,,Back,21,0,0,0,0.0,0.41,0.51,,,,7,3,1,78,81,268,0,31,31,8,6,13,9,25,22,0,6,1,3,0,3,3,8,2,1,0
1028521,Luke,Trainor,RI,18,75,68,96,64,81,11,6,10,0,0,0,0,0,0,Q4 17:05,in,%l Samuel Grlj... %M and %P,guard,Playing key defender on Nick Murray then got the resting mid in Q3,,,,,Back,11,0,0,0,0.0,1.22,0.41,,,,3,0,1,88,84,201,0,19,13,13,15,32,32,11,8,0,0,0,1,0,2,8,9,1,1,0
1002403,Ben,Miller,RI,13,74,94,98,58,78,12,5,6,3,0,1,1,0,0,Q4 17:05,job,%P including %K... also %M and %T... In defence on Thilthorpe,,,,,,,Back,12,0,0,0,0.31,0.6,0.14,,,,6,1,4,76,92,296,0,16,11,22,34,28,39,8,10,0,1,0,1,0,1,5,10,1,1,0
1031829,James,Trezise,RI,12,71,75,91,58,75,11,6,7,1,0,1,0,0,0,Q4 17:05,wing,%M and %P... Started on a wing on Cumming,,,,,,,Back,36,0,0,0,1.77,0.31,0.22,,,,4,0,0,88,73,250,0,21,26,34,31,8,10,8,8,0,3,0,3,0,0,7,10,1,0,0
993903,Jacob,Hopper,RI,9,69,48,89,56,81,13,9,3,2,0,1,2,0,0,Q4 17:05,shovel,%P and %M plus %T... Starting in midfield,,,,0,,,Midfielder,2,18,80,0,0.0,0.25,0.16,,,,8,2,7,45,79,437,1,20,16,14,6,17,16,18,10,0,1,0,6,1,0,3,4,6,3,0
1032081,Patrick,Retschko,RI,13,68,68,85,59,81,11,10,6,0,0,0,1,0,0,Q4 17:05,guard,%P and %M... Starting on a HBF on Cook,,,,,,,Midfielder,33,0,0,0,0.0,9.08,13.45,,,,3,2,3,85,94,363,0,33,29,8,14,14,16,13,9,0,3,0,3,0,0,6,8,1,2,0
1023056,Steely,Green,RI,16,66,67,86,51,66,5,5,5,5,0,0,0,1,0,Q4 17:05,wing,%P and %M plus %T... %s as well... Playing half forward,,,,,,,Midfielder,48,0,0,0,0.18,0.26,0.18,,,,3,0,0,80,87,122,0,19,15,30,34,13,12,4,6,1,3,0,0,1,0,5,5,0,0,0
